Var1,Var2,Var3,Var4,Var5,Var6
0,18,O,O,1,2.1372
4,17,U,U,1,1.9441
0,17,U,U,1,2.1228
0,18,D,D,1,1.999
11,17,D,D,1,2.0966
0,17,S,S,1,1.5091
0,18,U,E,0,0.50463
0,51,E,E,1,5.298
0,17,R,R,1,1.922
0,20,F,F,1,2.5138
0,18,F,F,1,2.0919
0,18,M,M,1,2.2212
0,18,F,F,1,2.1815
0,18,D,D,1,2.1302
10,15,W,E,0,1.6412
0,17,W,E,0,0.55311
2,7,I,I,1,5.6674
0,18,S,S,1,1.4865
0,18,A,A,1,1.5892
0,18,I,I,1,1.3597
12,17,F,F,1,2.4427
0,18,I,I,1,1.2354
0,18,R,R,1,2.2141
2,7,D,D,1,2.0135
0,18,U,U,1,2.3396
12,18,A,A,1,1.9297
0,17,M,E,0,0.76328
0,18,V,E,0,1.3971
0,17,I,E,0,0.80501
0,17,B,B,1,1.9147
0,18,H,H,1,1.6953
0,17,B,B,1,1.9147
0,18,E,E,1,2.5789
12,18,F,3,0,2.6378
0,18,F,F,1,2.1144
0,17,E,E,1,5.1718
0,18,I,E,0,0.6611
0,18,M,M,1,1.6601
0,19,W,I,0,1.3312
0,18,R,R,1,1.9909
0,18,R,N,0,2.1883
12,18,B,5,0,2.1168
0,18,H,I,0,2.4399
2,7,M,M,1,4.5413
10,15,F,Not A Valid Character,0,2.692
0,18,N,N,1,1.8762
0,18,D,T,0,2.4583
0,18,G,G,1,2.0557
0,18,T,T,1,1.4631
11,17,J,H,0,2.3366
0,18,S,S,1,1.949
0,18,E,E,1,2.8882
0,18,O,E,0,0.62582
0,18,K,K,1,2.2601
12,18,F,I,0,0.95718
2,7,U,E,0,2.6499
0,18,K,K,1,2.2601
0,19,M,M,1,2.9447
0,18,N,A,0,1.3672
0,18,M,M,1,2.0002
11,17,T,T,1,1.8488
12,17,A,T,0,0.97353
2,7,H,H,1,1.8004
0,18,H,H,1,1.7046
0,18,T,T,1,1.677
0,20,R,R,1,2.2322
2,7,T,T,1,1.6047
0,20,N,N,1,1.7352
11,16,W,A,0,2.3171
2,7,G,G,1,2.556
0,18,Z,T,0,2.076
0,18,S,S,1,1.4478
11,16,W,A,0,2.3171
11,16,O,S,0,2.0925
12,18,G,O,0,3.0236
0,18,O,O,1,2.4183
0,18,U,U,1,1.7185
2,7,M,M,1,4.5413
0,22,A,T,0,1.5472
12,18,D,D,1,2.4263
2,7,B,B,1,2.2317
0,17,K,K,1,2.5707
11,16,T,T,1,4.7953
12,18,K,K,1,2.4823
2,7,T,T,1,1.6047
0,17,G,G,1,1.8025
0,20,W,W,1,2.2691
0,18,H,H,1,1.9716
2,7,A,Not A Valid Character,0,2.939
10,15,A,A,1,2.1126
0,18,I,I,1,2.1356
11,16,H,E,0,0.96193
0,18,G,G,1,2.3032
0,18,P,E,0,0.57793
0,18,R,R,1,1.9545
11,17,N,A,0,2.0645
11,17,D,D,1,2.0966
2,7,O,O,1,2.5854
10,15,N,N,1,1.9131
10,15,F,F,1,2.6331
0,17,S,B,0,2.0237
0,18,F,F,1,2.5524
11,17,D,D,1,2.5604
0,20,O,O,1,2.9766
12,18,I,I,1,1.6298
0,18,H,H,1,1.9971
12,17,S,S,1,1.9394
11,17,K,K,1,2.3805
0,18,G,Not A Valid Character,0,0.96647
11,17,S,S,1,2.224
2,7,R,R,1,2.4064
0,18,U,U,1,1.8205
2,7,S,S,1,1.3759
0,18,L,E,0,0.29863
0,18,L,E,0,0.31936
12,17,I,I,1,1.6308
0,51,T,I,0,5.5713
12,18,H,H,1,1.7621
0,19,O,S,0,2.2046
12,18,I,M,0,2.0875
4,17,H,H,1,1.5609
11,17,T,T,1,2.58
0,18,D,D,1,1.9109
0,17,O,E,0,0.69472
0,18,I,I,1,1.4976
0,18,T,T,1,2.2478
0,22,G,E,0,0.53026
11,17,F,Not A Valid Character,0,2.7358
0,18,G,A,0,1.7716
0,18,W,U,0,2.3684
0,17,W,E,0,0.76059
12,17,M,M,1,2.8122
0,18,K,T,0,1.3411
0,20,A,A,1,1.9967
0,17,Q,E,0,0.69399
0,22,V,E,0,1.2063
0,18,I,I,1,1.6429
2,7,N,N,1,2.1468
0,18,N,N,1,1.737
2,21,O,K,0,2.0136
0,18,R,R,1,2.1457
0,18,O,O,1,2.741
0,18,E,E,1,2.1831
12,18,S,S,1,2.2903
11,17,E,E,1,2.577
0,18,K,K,1,2.2432
0,18,U,U,1,2.6937
0,18,M,M,1,2.0002
10,15,M,M,1,2.8861
2,7,G,G,1,2.556
11,17,M,M,1,2.3296
0,20,E,E,1,2.1911
0,18,S,S,1,1.4478
0,19,I,I,1,1.8754
0,18,E,E,1,2.4213
0,18,F,F,1,2.1144
0,18,O,O,1,2.2969
11,17,R,R,1,2.9818
0,18,T,T,1,1.2601
0,18,D,E,0,0.60763
0,17,R,R,1,1.8506
0,18,F,F,1,2.2018
0,18,R,R,1,2.6953
12,17,A,A,1,1.9875
0,17,U,E,0,0.766
12,17,E,E,1,2.638
0,18,M,M,1,2.03
0,18,N,N,1,1.8399
0,18,N,E,0,0.68563
0,18,W,W,1,2.3919
0,18,X,I,0,0.81707
0,18,T,T,1,1.9792
0,18,E,E,1,3.3268
0,18,D,T,0,1.693
2,7,U,Not A Valid Character,0,7.0808
0,17,K,K,1,2.318
12,18,I,I,1,1.6298
2,7,R,R,1,1.9214
0,22,D,D,1,2.2178
0,18,F,F,1,2.2867
2,7,G,R,0,3.1733
0,18,K,K,1,2.1164
0,18,I,I,1,1.4976
0,18,N,N,1,1.5623
10,15,O,S,0,1.7392
12,18,A,A,1,2.5207
12,18,A,A,1,2.5207
0,22,G,G,1,2.63
0,51,M,A,0,4.5984
0,18,S,S,1,2.034
10,15,H,H,1,2.36
12,17,T,E,0,2.0014
12,17,S,S,1,2.8186
0,18,G,G,1,3.3136
0,18,I,I,1,1.9274
12,18,R,A,0,2.0794
0,18,H,H,1,1.8665
0,18,I,I,1,1.6993
0,18,W,W,1,2.2782
10,15,F,F,1,2.6331
0,18,K,E,0,0.78001
0,18,U,I,0,1.5426
2,7,D,W,0,2.339
0,18,N,E,0,0.85909
0,18,R,R,1,1.9145
0,18,S,S,1,2.2863
10,15,G,M,0,1.2009
0,17,G,G,1,2.1086
0,18,B,B,1,2.0009
12,18,G,Not A Valid Character,0,2.1401
0,18,O,O,1,2.2682
0,18,I,I,1,1.6909
0,19,A,T,0,0.76452
11,16,R,R,1,2.6515
4,17,F,F,1,1.9713
0,17,R,E,0,0.70535
0,18,E,E,1,2.7266
0,17,C,E,0,0.66393
0,17,R,E,0,0.70535
10,15,U,U,1,2.2486
0,18,Z,E,0,0.57397
0,20,D,D,1,2.2789
0,18,U,U,1,1.7973
0,18,R,R,1,2.1836
0,18,O,O,1,2.5065
0,17,C,E,0,0.66393
0,22,X,E,0,0.56195
2,7,S,S,1,2.0622
0,18,O,O,1,2.4987
12,18,W,I,0,0.74953
0,18,U,E,0,0.62901
0,18,Y,E,0,0.64284
11,17,N,T,0,2.1539
0,18,S,I,0,1.563
0,18,U,U,1,1.9552
0,18,U,U,1,1.7627
0,22,E,E,1,3.13
0,19,A,A,1,2.7352
0,17,H,H,1,1.6549
0,18,S,S,1,2.048
0,18,D,D,1,1.8873
0,18,I,N,0,1.536
0,18,T,T,1,2.2478
0,19,S,S,1,2.3014
2,7,I,M,0,2.3137
0,18,O,O,1,2.4863
12,18,A,A,1,1.9297
12,18,U,U,1,2.2037
0,18,Y,E,0,0.47372
2,7,M,M,1,1.7807
0,18,T,T,1,1.6988
0,18,F,F,1,2.2867
2,7,N,N,1,1.6029
0,18,O,E,0,1.2787
0,17,A,A,1,1.5033
0,17,T,T,1,1.3803
0,18,S,S,1,1.7141
0,18,K,K,1,2.773
0,18,F,F,1,2.4433
0,18,S,I,0,1.563
0,18,B,E,0,0.57363
0,20,N,N,1,1.7352
0,18,U,U,1,1.7973
0,18,N,I,0,1.5404
0,22,R,E,0,1.5155
11,17,G,U,0,2.0686
2,7,D,D,1,2.438
0,18,T,T,1,1.6165
0,18,R,R,1,2.8615
11,17,R,E,0,1.4049
12,18,B,B,1,1.9838
0,18,D,T,0,1.7863
0,18,I,I,1,1.3597
0,17,K,E,0,0.72909
0,19,T,T,1,2.0226
2,7,K,K,1,2.818
0,18,B,B,1,1.9501
0,19,R,W,0,3.1946
0,18,R,R,1,1.9909
0,18,K,K,1,2.0912
0,18,D,D,1,2.3448
0,17,H,H,1,1.6445
0,18,U,U,1,3.1889
0,17,I,I,1,1.3602
0,18,O,W,0,2.2784
0,18,M,M,1,1.8983
0,18,S,S,1,2.2863
0,18,T,T,1,1.2645
0,18,H,H,1,1.7595
0,18,G,M,0,2.0114
0,22,T,T,1,2.0651
0,18,S,S,1,1.8034
0,18,G,G,1,2.119
0,17,R,R,1,1.8502
0,18,M,M,1,2.4205
0,18,F,F,1,1.9397
0,22,D,D,1,2.2178
0,17,E,E,1,2.7937
0,18,G,G,1,2.2639
0,18,B,B,1,1.8913
0,18,B,B,1,2.0861
0,18,K,K,1,2.0588
12,18,S,S,1,2.2903
12,18,I,I,1,1.3794
0,18,A,A,1,2.3629
0,18,R,R,1,2.1836
0,18,G,G,1,2.2639
12,17,S,S,1,1.9394
0,51,U,M,0,1.4889
2,7,I,I,1,1.237
0,18,R,R,1,2.0917
0,17,I,I,1,1.602
0,18,E,E,1,2.1607
11,17,S,S,1,1.7942
0,18,U,U,1,2.9142
0,18,Z,T,0,2.076
0,17,S,E,0,0.69854
2,7,A,A,1,2.1944
0,18,H,H,1,1.7595
11,17,R,E,0,1.4049
0,18,E,E,1,2.0503
2,7,D,D,1,2.3408
0,20,R,R,1,2.4007
11,17,M,M,1,2.2721
0,17,F,F,1,2.3323
0,18,R,R,1,2.0917
0,19,N,N,1,2.2579
0,18,A,A,1,1.988
2,7,F,F,1,2.1944
4,17,G,G,1,1.9602
0,18,G,G,1,2.0557
0,18,G,R,0,2.2111
0,18,I,I,1,2.3261
2,7,R,R,1,1.7181
0,18,E,E,1,3.9718
0,18,U,U,1,2.842
0,18,O,O,1,2.3232
0,17,Z,E,0,0.66751
2,7,I,I,1,1.4233
0,18,G,S,0,1.9179
0,20,E,E,1,2.4766
0,18,L,E,0,0.29863
0,22,Y,E,0,0.96593
2,7,T,T,1,1.5672
0,18,U,U,1,2.1831
0,17,G,G,1,2.1947
0,18,T,T,1,1.2275
0,18,U,U,1,1.7973
0,18,I,I,1,1.2354
12,18,N,N,1,2.0108
4,17,T,T,1,1.4953
0,19,K,A,0,1.987
0,22,S,D,0,1.8412
2,7,G,R,0,3.1733
0,18,F,F,1,1.9397
12,18,K,L,0,2.1291
12,17,T,T,1,2.1522
0,18,E,E,1,2.6673
2,7,G,M,0,2.5574
2,7,W,T,0,1.9403
0,18,N,E,0,0.85909
0,18,I,I,1,1.6453
0,22,D,T,0,0.65659
12,18,G,Not A Valid Character,0,2.1401
0,18,S,S,1,1.8218
0,51,O,T,0,2.4482
12,18,A,M,0,1.871
10,15,H,H,1,2.36
2,7,O,O,1,2.8525
10,15,I,I,1,3.2946
0,17,R,R,1,2.4352
0,18,F,I,0,1.6059
0,17,F,F,1,2.3323
0,18,T,T,1,1.8109
0,22,J,D,0,2.6902
0,18,D,D,1,1.9118
0,17,D,D,1,1.8352
11,16,U,U,1,2.6511
2,7,S,S,1,1.3759
12,18,O,O,1,2.4674
0,18,S,E,0,0.57158
0,18,V,E,0,1.3971
2,7,T,T,1,1.0791
0,17,G,G,1,2.1947
11,17,A,A,1,2.9528
2,7,A,A,1,1.8084
11,17,U,U,1,2.9394
0,22,B,I,0,0.76821
0,18,M,M,1,1.9446
2,7,G,G,1,2.556
0,18,D,T,0,0.83444
2,7,S,S,1,1.4996
11,16,D,T,0,0.90829
0,18,W,W,1,2.2074
0,18,M,M,1,1.7288
0,18,U,U,1,2.6937
10,15,D,S,0,2.6681
0,17,W,W,1,2.216
0,19,F,T,0,1.0229
0,18,S,S,1,2.4602
0,22,G,E,0,0.53026
12,18,E,T,0,3.5252
2,7,K,E,0,1.0902
0,20,M,M,1,1.9489
0,18,H,H,1,1.7046
11,17,A,A,1,1.6192
12,18,F,I,0,0.95718
0,18,A,A,1,1.4822
12,18,K,K,1,2.9003
0,18,E,E,1,2.3853
0,18,F,F,1,2.6708
4,17,A,A,1,2.0513
2,7,N,N,1,1.8517
0,18,S,S,1,1.6614
0,18,S,S,1,1.9911
2,7,H,H,1,1.8004
0,18,P,E,0,0.57793
12,18,N,N,1,2.0108
0,18,N,A,0,1.3672
0,18,G,R,0,2.2111
4,17,U,U,1,1.9441
0,22,J,D,0,2.6902
0,18,T,T,1,1.6165
0,17,L,T,0,0.53193
0,18,A,T,0,0.83337
0,18,O,O,1,2.5065
0,18,M,E,0,1.4303
0,17,G,G,1,2.1947
0,18,O,O,1,2.5749
11,17,T,T,1,1.6228
0,18,K,K,1,2.2432
0,20,F,F,1,2.4477
11,17,T,T,1,1.8488
0,18,D,D,1,2.3691
0,18,K,E,0,0.44653
0,18,S,S,1,1.4478
11,16,E,E,1,2.5949
12,17,R,R,1,2.8666
0,18,W,T,0,3.9251
0,17,E,T,0,1.8827
0,17,I,I,1,1.4529
0,18,M,M,1,2.1349
0,18,M,T,0,2.736
12,17,S,S,1,2.8186
0,18,B,B,1,2.0861
11,17,O,N,0,0.97919
0,18,M,E,0,0.66663
11,17,B,B,1,2.0109
0,17,O,O,1,2.403
0,18,I,I,1,2.6884
0,20,K,K,1,2.3408
11,17,I,I,1,1.6126
4,17,M,T,0,1.5468
0,18,S,S,1,1.5893
0,18,G,M,0,2.0114
0,17,T,T,1,1.9033
12,18,F,F,1,1.9
12,17,S,S,1,2.8186
2,7,I,I,1,1.1271
2,7,F,F,1,2.2259
0,18,F,I,0,1.6059
11,16,S,S,1,2.0267
2,7,N,N,1,1.8517
11,16,A,A,1,2.5227
0,18,E,E,1,2.3025
0,51,U,M,0,1.4889
0,18,E,E,1,2.607
12,18,T,T,1,1.8058
0,18,N,N,1,1.8399
0,18,D,D,1,2.0633
12,18,I,I,1,1.6298
0,19,E,E,1,3.7935
0,18,O,O,1,2.2704
11,17,M,M,1,2.2721
0,17,A,A,1,1.8615
0,18,W,W,1,2.2872
10,15,S,S,1,2.2361
0,18,H,S,0,2.0258
0,18,A,A,1,2.7571
12,18,O,O,1,2.4674
12,17,U,U,1,2.4239
11,17,M,M,1,2.3296
0,20,A,A,1,1.8942
0,17,I,I,1,1.7294
0,18,D,D,1,1.9557
0,18,A,A,1,2.0576
2,7,I,I,1,2.0487
0,18,K,D,0,2.3519
12,18,O,O,1,2.0747
0,18,G,A,0,1.7716
0,17,T,T,1,1.6847
2,7,T,T,1,1.0791
0,19,E,E,1,2.4339
0,20,E,E,1,2.1911
2,7,R,R,1,1.9214
0,18,W,W,1,2.7795
11,16,G,M,0,3.47
0,17,M,A,0,1.7253
11,17,K,K,1,2.3805
0,18,Z,E,0,0.57397
12,18,F,3,0,2.6378
0,18,O,O,1,3.2118
12,18,K,U,0,2.1546
12,17,G,G,1,2.6501
0,18,W,I,0,0.88298
0,17,D,T,0,1.5942
10,15,S,S,1,2.2361
11,17,E,E,1,2.6839
4,17,M,T,0,1.5468
11,17,A,A,1,1.6192
0,18,A,A,1,1.988
0,18,G,Not A Valid Character,0,0.96647
0,18,Y,T,0,1.7106
0,18,H,A,0,1.4678
0,18,F,E,0,0.65879
12,18,S,S,1,2.2903
0,19,R,W,0,3.1946
0,18,I,I,1,1.456
0,17,T,T,1,1.3803
12,17,M,M,1,2.8122
11,17,N,A,0,2.0645
12,18,T,T,1,1.6856
11,16,O,S,0,2.0925
10,15,R,R,1,2.2192
0,18,N,N,1,2.2628
0,51,U,M,0,1.4889
0,17,D,T,0,1.5942
0,20,W,W,1,2.2691
0,18,M,M,1,1.8983
10,15,A,A,1,2.1126
0,18,G,G,1,2.1539
0,18,T,T,1,1.3526
12,18,K,K,1,2.9003
0,19,I,I,1,1.8754
12,18,B,B,1,1.9838
11,17,H,H,1,1.9651
0,20,R,R,1,2.2322
2,7,S,S,1,2.0622
0,18,E,E,1,2.5145
0,18,O,M,0,2.4453
0,18,T,T,1,1.6
0,18,F,F,1,1.9552
0,18,O,O,1,2.7131
0,18,I,I,1,1.2615
0,18,O,O,1,3.2118
0,18,V,E,0,0.61647
0,18,N,N,1,2.0106
12,18,T,T,1,1.7548
0,18,S,S,1,1.5664
11,17,D,E,0,2.5568
0,22,M,E,0,0.46999
12,18,I,I,1,1.3794
10,18,S,S,1,1.8238
0,18,T,T,1,1.3526
2,7,U,U,1,2.3636
2,7,O,O,1,2.5854
0,20,G,G,1,2.544
0,18,N,N,1,1.8527
2,7,S,S,1,1.248
0,18,I,I,1,2.6884
0,22,O,S,0,2.1335
0,22,H,I,0,2.0737
0,18,A,T,0,0.6087
0,18,E,E,1,2.1607
2,7,U,U,1,2.1892
0,18,F,F,1,4.2363
2,7,U,A,0,1.9292
0,17,P,E,0,0.68676
0,18,N,N,1,1.8762
0,18,S,S,1,1.4461
0,20,H,E,0,0.4546
11,17,M,M,1,2.3296
0,18,D,D,1,1.999
0,18,T,T,1,3.8346
0,17,E,E,1,2.7937
0,18,U,T,0,0.88779
0,18,R,R,1,1.9203
12,18,B,5,0,2.1168
0,18,N,T,0,1.4968
0,17,S,S,1,1.6454
0,18,S,S,1,1.8034
0,18,M,M,1,1.6359
12,18,E,Not A Valid Character,0,2.1164
0,18,U,U,1,2.0877
0,18,G,G,1,2.119
0,20,W,U,0,2.2819
0,18,T,T,1,1.4631
0,20,M,M,1,2.257
0,18,N,N,1,1.6484
0,18,A,A,1,2.0576
0,18,W,W,1,2.2493
0,17,U,E,0,0.766
0,22,K,E,0,1.1903
2,7,E,E,1,3.624
0,18,D,D,1,1.9557
0,18,K,E,0,0.57112
0,18,T,T,1,2.2478
0,18,U,I,0,1.5426
0,18,T,T,1,1.4899
0,17,O,E,0,0.69472
0,18,U,E,0,0.59118
0,18,M,M,1,2.2212
0,18,T,T,1,1.7314
0,51,R,R,1,3.6498
2,7,A,A,1,1.7202
0,17,G,G,1,2.1086
11,16,I,I,1,2.1896
0,18,G,G,1,2.3745
12,18,O,N,0,1.5115
12,18,E,Not A Valid Character,0,2.1164
11,17,I,I,1,2.12
11,16,F,E,0,1.7266
0,18,B,B,1,2.0861
0,18,J,E,0,0.71531
0,18,O,O,1,2.1627
12,17,E,E,1,2.638
0,17,U,U,1,2.0204
11,16,N,N,1,2.0919
0,18,K,K,1,2.4304
0,18,O,M,0,2.4453
0,18,D,D,1,1.9109
0,18,A,T,0,0.58254
0,17,F,F,1,2.0122
0,18,J,E,0,0.71531
0,18,K,X,0,2.5369
2,7,A,A,1,2.0558
0,18,F,F,1,2.5925
0,18,A,U,0,2.1046
0,17,S,S,1,1.6454
0,18,W,W,1,3.3476
0,17,N,N,1,1.6686
0,17,R,R,1,1.9357
0,18,E,E,1,3.3268
0,18,I,I,1,1.6429
2,7,A,A,1,2.0388
0,17,U,U,1,1.9199
2,7,M,Not A Valid Character,0,2.1786
0,20,E,E,1,2.1911
2,7,N,N,1,1.4316
0,19,T,T,1,2.0226
2,21,N,A,0,2.0449
2,7,F,F,1,2.26
0,18,W,I,0,0.71156
10,15,F,F,1,2.6331
0,18,T,T,1,1.3526
0,18,F,F,1,2.1264
10,15,I,I,1,1.471
0,18,I,I,1,1.6429
0,18,N,N,1,1.7834
0,18,B,D,0,2.8357
2,7,M,M,1,2.2828
0,18,U,U,1,1.9437
0,18,S,S,1,1.4841
12,17,A,T,0,0.97353
0,18,W,E,0,0.44687
0,18,E,E,1,2.2368
0,18,R,R,1,2.4496
10,15,R,E,0,2.109
0,22,E,E,1,3.1336
0,17,N,N,1,1.6686
0,22,I,I,1,1.688
0,18,A,A,1,1.7364
2,7,O,O,1,2.5696
0,18,M,M,1,2.1741
0,18,D,D,1,1.9109
0,19,S,S,1,1.8313
0,18,R,R,1,2.1836
0,18,T,T,1,1.4649
0,18,A,A,1,1.8198
0,18,O,O,1,2.4546
2,7,A,A,1,1.7202
0,18,K,K,1,2.3786
2,7,A,A,1,1.5934
0,18,D,E,0,1.1817
12,18,U,U,1,2.2037
0,18,U,U,1,1.8531
2,7,M,M,1,4.5413
0,18,I,I,1,1.456
2,7,M,M,1,2.2828
11,17,F,Not A Valid Character,0,2.7358
0,17,B,B,1,1.9147
12,18,H,H,1,1.9411
0,18,W,E,0,2.7767
10,15,F,Not A Valid Character,0,2.692
0,18,S,S,1,1.5664
0,18,U,U,1,1.847
0,17,O,W,0,2.4641
0,17,M,M,1,1.91
0,18,T,T,1,1.2601
12,18,K,L,0,2.1291
2,7,N,N,1,1.4316
11,17,U,I,0,2.0331
0,18,K,K,1,2.5235
0,18,D,D,1,2.3448
0,18,G,G,1,2.2412
0,18,M,M,1,2.2879
0,18,U,U,1,2.0842
0,18,E,E,1,2.2796
12,17,W,W,1,2.402
12,17,I,T,0,2.5679
0,18,U,U,1,3.1889
12,18,H,H,1,1.7621
2,7,O,O,1,2.8516
0,18,R,S,0,2.2606
0,18,I,I,1,1.2354
0,18,A,A,1,1.5892
0,18,F,F,1,2.2018
0,18,G,G,1,2.2642
4,17,E,E,1,1.8675
0,18,E,E,1,3.3268
2,7,R,R,1,1.8736
0,18,D,D,1,2.1344
0,18,D,T,0,0.83444
0,18,B,Not A Valid Character,0,0.37848
0,18,G,G,1,2.24
0,18,O,O,1,2.3232
0,18,W,W,1,2.7795
0,18,E,E,1,2.8882
12,17,M,T,0,3.5464
0,18,I,I,1,1.6076
0,22,A,T,0,1.5472
0,18,K,E,0,0.44653
0,17,K,K,1,2.5707
11,17,U,I,0,2.0331
0,18,F,F,1,2.1144
0,19,F,T,0,1.0229
12,18,R,R,1,1.8458
11,16,A,A,1,2.5784
0,18,N,N,1,1.5344
0,18,H,E,0,0.65132
10,15,O,M,0,1.3087
2,7,B,B,1,2.2317
0,18,H,E,0,0.65132
0,18,M,M,1,4.1051
0,18,O,O,1,2.5749
0,18,R,E,0,0.87086
11,17,A,A,1,2.3966
10,18,M,M,1,2.3248
0,20,W,W,1,2.2691
2,7,I,I,1,1.4233
11,17,U,T,0,0.64137
0,17,N,E,0,0.8321
2,7,A,A,1,2.1944
2,7,S,S,1,1.4006
0,18,O,O,1,2.2879
0,18,O,O,1,2.3402
0,17,V,E,0,0.7148
0,18,J,D,0,1.8598
0,18,E,T,0,1.8943
0,19,I,I,1,1.8932
0,18,N,N,1,1.8527
0,18,G,G,1,2.1539
0,18,A,A,1,1.4093
0,20,A,A,1,1.8942
0,17,R,R,1,1.9357
0,18,R,R,1,1.9063
10,18,I,I,1,1.7704
0,18,U,U,1,1.6243
12,17,G,G,1,2.6501
0,17,N,T,0,0.61155
0,20,F,F,1,2.4477
2,7,A,A,1,1.7379
10,18,U,U,1,2.3085
0,18,I,I,1,1.4718
0,18,W,E,0,0.60928
11,16,H,E,0,0.96193
0,18,F,F,1,2.1938
0,18,R,E,0,2.501
0,20,W,U,0,2.2819
2,7,R,R,1,2.0335
2,7,H,H,1,1.8004
0,18,M,T,0,1.4527
0,18,T,T,1,2.1063
0,22,H,I,0,2.0737
0,18,R,E,0,0.6567
0,18,A,A,1,2.9106
2,7,D,D,1,2.438
0,18,P,E,0,0.4785
11,16,W,A,0,2.3171
0,18,M,M,1,2.1741
0,18,P,E,0,0.4785
0,17,R,R,1,2.4352
12,18,T,T,1,1.7548
0,18,D,D,1,1.885
0,18,E,E,1,2.3073
0,17,C,E,0,0.66393
11,17,O,N,0,0.97919
0,19,R,W,0,3.1946
0,22,H,I,0,2.0737
0,17,A,A,1,1.8615
0,19,D,D,1,3.1036
11,17,M,M,1,4.8026
0,22,O,T,0,0.83699
0,17,R,R,1,1.8502
12,18,N,A,0,1.6351
0,18,T,T,1,2.2069
11,17,U,U,1,2.9394
11,17,U,T,0,0.64137
0,18,K,K,1,2.0588
0,18,F,F,1,2.1264
12,17,O,S,0,1.7972
12,18,G,G,1,2.0935
10,15,N,N,1,2.555
2,7,D,D,1,2.438
0,17,O,E,0,0.69472
0,17,I,I,1,1.4224
2,7,S,S,1,1.4006
0,18,D,D,1,1.9118
0,18,R,E,0,0.6567
2,7,W,W,1,2.1258
0,18,U,U,1,1.8962
0,22,F,F,1,2.7106
2,7,F,F,1,1.9443
2,7,E,E,1,2.5327
2,21,O,K,0,2.0136
0,18,N,N,1,2.5859
0,20,H,E,0,0.4546
12,18,F,I,0,0.95718
0,18,A,U,0,2.1046
0,18,Y,E,0,0.47372
0,18,K,K,1,2.1164
0,18,O,O,1,3.0249
0,17,M,E,0,0.76328
11,16,I,I,1,2.1896
4,17,W,W,1,2.2407
0,17,O,O,1,2.3034
2,7,E,E,1,2.6604
0,18,T,T,1,1.2601
0,18,F,F,1,1.9552
12,17,N,A,0,1.9576
0,18,F,F,1,2.4779
12,17,O,S,0,1.7972
0,18,R,R,1,2.1653
0,18,S,S,1,2.048
0,18,G,E,0,0.66943
0,18,T,E,0,6.161
2,21,R,S,0,1.8013
0,17,R,R,1,1.8506
0,18,K,K,1,2.4304
12,18,I,M,0,2.0875
2,7,I,I,1,6.0551
0,18,N,N,1,2.1769
0,18,T,T,1,1.7314
0,17,N,N,1,1.5441
12,17,E,E,1,2.4004
0,18,U,U,1,1.7185
0,18,U,U,1,2.2906
11,16,A,A,1,2.5784
0,18,R,R,1,2.2218
0,18,S,S,1,2.1231
0,18,N,N,1,1.5344
0,18,K,K,1,2.0912
12,17,A,A,1,1.9875
0,17,G,G,1,2.3435
0,18,S,S,1,1.5893
0,18,N,N,1,1.5344
0,18,G,G,1,3.3136
0,18,W,W,1,2.5428
0,18,W,W,1,2.2493
0,18,U,U,1,1.847
0,18,U,U,1,1.8962
0,18,O,S,0,1.748
11,17,A,A,1,2.9528
0,19,F,T,0,1.0229
0,18,G,G,1,2.8973
2,7,T,T,1,1.6047
11,17,N,N,1,1.8011
0,18,K,X,0,2.5369
0,18,O,O,1,2.9919
11,17,E,E,1,2.577
0,18,K,T,0,1.3411
0,18,X,E,0,0.51016
0,18,S,S,1,1.8075
2,7,E,E,1,2.7839
11,16,O,K,0,2.5553
0,18,I,I,1,1.1347
2,7,D,W,0,2.339
2,7,O,E,0,1.9302
0,19,H,H,1,2.0136
0,17,J,T,0,0.7949
0,18,G,E,0,0.66943
11,16,M,A,0,2.5181
0,18,W,I,0,0.88298
0,18,R,E,0,0.87086
10,15,R,E,0,2.109
0,18,N,N,1,1.8527
0,17,R,R,1,2.1871
0,22,B,I,0,0.76821
0,17,K,K,1,2.0707
10,15,D,S,0,2.6681
0,18,Z,E,0,0.45229
0,18,N,E,0,0.85909
11,17,S,E,0,0.399
0,18,M,M,1,1.8177
2,7,N,N,1,1.6187
0,18,U,E,0,0.50463
0,18,A,A,1,1.8254
0,18,N,N,1,2.5859
0,17,Y,E,0,0.72617
0,18,S,E,0,0.66858
0,18,F,F,1,2.5524
0,17,T,T,1,1.6803
0,18,R,R,1,2.2218
0,18,R,R,1,2.6953
0,18,E,E,1,2.7266
0,17,T,T,1,0.70229
0,18,H,H,1,1.8402
12,18,O,O,1,2.4674
0,18,Y,E,0,0.64284
0,18,M,N,0,1.581
10,15,U,U,1,3.8735
2,7,S,S,1,1.248
0,51,E,E,1,5.298
0,17,W,W,1,1.9561
2,21,F,H,0,2.6464
0,18,N,N,1,1.7164
0,18,W,W,1,2.5428
0,18,R,R,1,2.2141
0,18,M,N,0,1.5125
0,18,G,S,0,1.9179
12,18,S,S,1,1.5419
0,22,N,T,0,0.85892
11,16,K,E,0,0.53156
0,18,O,O,1,2.2682
0,18,M,A,0,1.7959
0,20,U,U,1,2.2713
0,18,D,D,1,1.7604
0,18,A,A,1,2.9106
2,7,O,O,1,2.8516
0,18,F,I,0,1.6059
